node_id,node_name,latitude,longitude,reeds_ba,voltage,load_participation_factor,bus_type,area,geometry,ReEDS_Region_UPDATE,nercr,transreg,subFERC,cendiv,st,interconnect,country,usda,aggreg,last_digits_node_id,id,FromBus,ToBus,Vn [kV],Length[km],Remarks,CKT,R [pu],X [pu],B [pu],Rate1[MVA],Rate2[MVA],Add [Y/N],Type,GeomCode,Conductor,Area,ReEDS_Region,Longitude,Latitude,last_digits_ToBus
10523853,FINNEY     7_523853,37.92,-100.98,p52,345.0,0.0,PQ,526_EI,"POINT(37.92,-100.98)",p52,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,523853,325,700021,523853,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,523853
10601014,AS KING3_601014,45.03,-92.78,p43,345.0,0.0,PQ,600_EI,"POINT(45.03,-92.78)",p43,MISO,MISO,MISO_North,WNC,MN,eastern,USA,lake-states,MN,601014,724,700050,601014,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,601014
10601014,AS KING3_601014,45.03,-92.78,p43,345.0,0.0,PQ,600_EI,"POINT(45.03,-92.78)",p43,MISO,MISO,MISO_North,WNC,MN,eastern,USA,lake-states,MN,601014,725,700050,601014,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,601014
10304451,6GREENVILE T_304451,35.63,-77.37,p98,230.0,0.020987017,PQ,340_EI,"POINT(35.63,-77.37)",p98,SERC,SERTP,Southeast,SA,NC,eastern,USA,appalachia,NC,304451,49,700003,304451,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,304451
10304451,6GREENVILE T_304451,35.63,-77.37,p98,230.0,0.020987017,PQ,340_EI,"POINT(35.63,-77.37)",p98,SERC,SERTP,Southeast,SA,NC,eastern,USA,appalachia,NC,304451,50,700003,304451,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,304451
10243208,05JEFRSO_243208,38.74,-85.44,p107,765.0,0.0,PQ,205_EI,"POINT(38.74,-85.44)",p107,MISO,MISO,MISO_Central,ENC,IN,eastern,USA,corn-belt,IN,243208,514,700036,243208,765500,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,243208
10243208,05JEFRSO_243208,38.74,-85.44,p107,765.0,0.0,PQ,205_EI,"POINT(38.74,-85.44)",p107,MISO,MISO,MISO_Central,ENC,IN,eastern,USA,corn-belt,IN,243208,515,700036,243208,765500,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,243208
10652529,WATERTN3_652529,44.88,-97.04,p38,345.0,0.0,PQ,652_EI,"POINT(44.88,-97.04)",p38,SPP,SPP,SPP_North,WNC,SD,eastern,USA,northern-plains,SD_SPP,652529,728,700051,652529,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,652529
10652529,WATERTN3_652529,44.88,-97.04,p38,345.0,0.0,PQ,652_EI,"POINT(44.88,-97.04)",p38,SPP,SPP,SPP_North,WNC,SD,eastern,USA,northern-plains,SD_SPP,652529,729,700051,652529,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,652529
10532793,NEOSHO 7_532793,37.3,-95.11,p53,345.0,0.0,PQ,536_EI,"POINT(37.3,-95.11)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532793,494,700035,532793,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532793
10532793,NEOSHO 7_532793,37.3,-95.11,p53,345.0,0.0,PQ,536_EI,"POINT(37.3,-95.11)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532793,495,700035,532793,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532793
10636400,HILLS  3_636400,41.57,-91.54,p70,345.0,0.0,PQ,635_EI,"POINT(41.57,-91.54)",p70,MISO,MISO,MISO_North,WNC,IA,eastern,USA,corn-belt,IA,636400,356,700028,636400,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,636400
10636400,HILLS  3_636400,41.57,-91.54,p70,345.0,0.0,PQ,635_EI,"POINT(41.57,-91.54)",p70,MISO,MISO,MISO_North,WNC,IA,eastern,USA,corn-belt,IA,636400,357,700028,636400,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,636400
10694003,ARPIN B1_694003,44.57,-90.03,p76,345.0,0.0,PQ,694_EI,"POINT(44.57,-90.03)",p76,MISO,MISO,MISO_North,ENC,WI,eastern,USA,lake-states,WI,694003,720,700049,694003,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,694003
10694003,ARPIN B1_694003,44.57,-90.03,p76,345.0,0.0,PQ,694_EI,"POINT(44.57,-90.03)",p76,MISO,MISO,MISO_North,ENC,WI,eastern,USA,lake-states,WI,694003,721,700049,694003,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,694003
10313761,6BATNA_313761,38.13,-78.22,p99,230.0,0.0,PQ,345_EI,"POINT(38.13,-78.22)",p99,PJM,PJM,PJM_East,SA,VA,eastern,USA,appalachia,VA,313761,164,700006,313761,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,313761
10313761,6BATNA_313761,38.13,-78.22,p99,230.0,0.0,PQ,345_EI,"POINT(38.13,-78.22)",p99,PJM,PJM,PJM_East,SA,VA,eastern,USA,appalachia,VA,313761,165,700006,313761,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,313761
10324102,7BROWN NORTH_324102,37.79,-84.71,p109,345.0,0.0,PQ,363_EI,"POINT(37.79,-84.71)",p109,PJM,PJM,PJM_East,ESC,KY,eastern,USA,appalachia,KY_PJM,324102,411,700032,324102,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,324102
10324102,7BROWN NORTH_324102,37.79,-84.71,p109,345.0,0.0,PQ,363_EI,"POINT(37.79,-84.71)",p109,PJM,PJM,PJM_East,ESC,KY,eastern,USA,appalachia,KY_PJM,324102,412,700032,324102,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,324102
10515375,WWRDEHV7_515375,36.31,-99.37,p50,345.0,0.0,PQ,524_EI,"POINT(36.31,-99.37)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,515375,297,700015,515375,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,515375
10515375,WWRDEHV7_515375,36.31,-99.37,p50,345.0,0.0,PQ,524_EI,"POINT(36.31,-99.37)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,515375,298,700015,515375,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,515375
10532796,WICHITA7_532796,37.79,-97.52,p53,345.0,0.0,PQ,536_EI,"POINT(37.79,-97.52)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532796,328,700022,532796,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532796
